pdb_id,ligand,source,scenario,pose_name,method,mapping_coverage,rmsd_angstrom,n_atoms_ref,n_atoms_pose,n_atoms_mapped,pose_path,error
6SDS,L8N,diffdock_sdf,diffdock,rank3_confidence0.50|idx_3,atom_name,0.4,0.8662754382370177,20.0,20.0,8.0,output/diffdock_workflow/poses/6SDS/complex_0/rank3_confidence0.50.sdf,No sub-structure match found between the reference and probe mol
6SDS,L8N,diffdock_sdf,diffdock,rank1|idx_1,atom_name,0.4,0.8622858285732746,20.0,20.0,8.0,output/diffdock_workflow/poses/6SDS/complex_0/rank1.sdf,No sub-structure match found between the reference and probe mol
6SDS,L8N,diffdock_sdf,diffdock,rank1_confidence0.56|idx_1,atom_name,0.4,0.8622858285732746,20.0,20.0,8.0,output/diffdock_workflow/poses/6SDS/complex_0/rank1_confidence0.56.sdf,No sub-structure match found between the reference and probe mol
6SDS,L8N,diffdock_sdf,diffdock,rank4_confidence0.43|idx_4,atom_name,0.4,0.8291392002060932,20.0,20.0,8.0,output/diffdock_workflow/poses/6SDS/complex_0/rank4_confidence0.43.sdf,No sub-structure match found between the reference and probe mol
6SDS,L8N,diffdock_sdf,diffdock,rank2_confidence0.54|idx_2,atom_name,0.4,0.8138643686438548,20.0,20.0,8.0,output/diffdock_workflow/poses/6SDS/complex_0/rank2_confidence0.54.sdf,No sub-structure match found between the reference and probe mol
3V5G,0F3,diffdock_sdf,diffdock,rank1|idx_1,atom_name,0.4,0.231402218301197,15.0,15.0,6.0,output/diffdock_workflow/poses/3V5G/complex_0/rank1.sdf,No sub-structure match found between the reference and probe mol
3V5G,0F3,diffdock_sdf,diffdock,rank1_confidence0.42|idx_1,atom_name,0.4,0.231402218301197,15.0,15.0,6.0,output/diffdock_workflow/poses/3V5G/complex_0/rank1_confidence0.42.sdf,No sub-structure match found between the reference and probe mol
3V5G,0F3,diffdock_sdf,diffdock,rank4_confidence0.37|idx_4,atom_name,0.4,0.1417478668667424,15.0,15.0,6.0,output/diffdock_workflow/poses/3V5G/complex_0/rank4_confidence0.37.sdf,No sub-structure match found between the reference and probe mol
3V5G,0F3,diffdock_sdf,diffdock,rank3_confidence0.38|idx_3,atom_name,0.4,0.1345426816169297,15.0,15.0,6.0,output/diffdock_workflow/poses/3V5G/complex_0/rank3_confidence0.38.sdf,No sub-structure match found between the reference and probe mol
3V5G,0F3,diffdock_sdf,diffdock,rank2_confidence0.39|idx_2,atom_name,0.4,0.1229620230800671,15.0,15.0,6.0,output/diffdock_workflow/poses/3V5G/complex_0/rank2_confidence0.39.sdf,No sub-structure match found between the reference and probe mol
5NEE,8V5,diffdock_sdf,diffdock,rank1|idx_1,atom_name,0.4090909090909091,4.307402355771538,22.0,22.0,9.0,output/diffdock_workflow/poses/5NEE/complex_0/rank1.sdf,No sub-structure match found between the reference and probe mol
5NEE,8V5,diffdock_sdf,diffdock,rank1_confidence0.69|idx_1,atom_name,0.4090909090909091,4.307402355771538,22.0,22.0,9.0,output/diffdock_workflow/poses/5NEE/complex_0/rank1_confidence0.69.sdf,No sub-structure match found between the reference and probe mol
5NEE,8V5,diffdock_sdf,diffdock,rank4_confidence0.08|idx_4,atom_name,0.4090909090909091,3.5489929277567107,22.0,22.0,9.0,output/diffdock_workflow/poses/5NEE/complex_0/rank4_confidence0.08.sdf,No sub-structure match found between the reference and probe mol
5NEE,8V5,diffdock_sdf,diffdock,rank2_confidence0.32|idx_2,atom_name,0.4090909090909091,3.486531039421782,22.0,22.0,9.0,output/diffdock_workflow/poses/5NEE/complex_0/rank2_confidence0.32.sdf,No sub-structure match found between the reference and probe mol
5NEE,8V5,diffdock_sdf,diffdock,rank3_confidence0.08|idx_3,atom_name,0.4090909090909091,3.42833663322975,22.0,22.0,9.0,output/diffdock_workflow/poses/5NEE/complex_0/rank3_confidence0.08.sdf,No sub-structure match found between the reference and probe mol
3MHI,J90,diffdock_sdf,diffdock,rank4_confidence0.38|idx_4,atom_name,0.4090909090909091,2.519881319628252,22.0,22.0,9.0,output/diffdock_workflow/poses/3MHI/complex_0/rank4_confidence0.38.sdf,No sub-structure match found between the reference and probe mol
3MHI,J90,diffdock_sdf,diffdock,rank3_confidence0.38|idx_3,atom_name,0.4090909090909091,2.4125261020706086,22.0,22.0,9.0,output/diffdock_workflow/poses/3MHI/complex_0/rank3_confidence0.38.sdf,No sub-structure match found between the reference and probe mol
3MHI,J90,diffdock_sdf,diffdock,rank2_confidence0.43|idx_2,atom_name,0.4090909090909091,2.381982877639378,22.0,22.0,9.0,output/diffdock_workflow/poses/3MHI/complex_0/rank2_confidence0.43.sdf,No sub-structure match found between the reference and probe mol
3MHI,J90,diffdock_sdf,diffdock,rank1|idx_1,atom_name,0.4090909090909091,2.327705964015424,22.0,22.0,9.0,output/diffdock_workflow/poses/3MHI/complex_0/rank1.sdf,No sub-structure match found between the reference and probe mol
3MHI,J90,diffdock_sdf,diffdock,rank1_confidence0.48|idx_1,atom_name,0.4090909090909091,2.327705964015424,22.0,22.0,9.0,output/diffdock_workflow/poses/3MHI/complex_0/rank1_confidence0.48.sdf,No sub-structure match found between the reference and probe mol
3MHM,J75,diffdock_complex_pdb,diffdock,3MHM_diffdock_complex,atom_name,0.4137931034482758,4.7496517330357655,29.0,29.0,12.0,output/diffdock_workflow/complexes/3MHM_diffdock_complex.pdb,No sub-structure match found between the reference and probe mol
3MNA,DWH,diffdock_sdf,diffdock,rank3_confidence-0.50|idx_3,atom_name,0.4166666666666667,7.058370084715483,24.0,24.0,10.0,output/diffdock_workflow/poses/3MNA/complex_0/rank3_confidence-0.50.sdf,No sub-structure match found between the reference and probe mol
3MNA,DWH,diffdock_sdf,diffdock,rank1|idx_1,atom_name,0.4166666666666667,4.527566746087005,24.0,24.0,10.0,output/diffdock_workflow/poses/3MNA/complex_0/rank1.sdf,No sub-structure match found between the reference and probe mol
3MNA,DWH,diffdock_sdf,diffdock,rank1_confidence-0.22|idx_1,atom_name,0.4166666666666667,4.527566746087005,24.0,24.0,10.0,output/diffdock_workflow/poses/3MNA/complex_0/rank1_confidence-0.22.sdf,No sub-structure match found between the reference and probe mol
3MNA,DWH,diffdock_sdf,diffdock,rank2_confidence-0.36|idx_2,atom_name,0.4166666666666667,4.135586113769672,24.0,24.0,10.0,output/diffdock_workflow/poses/3MNA/complex_0/rank2_confidence-0.36.sdf,No sub-structure match found between the reference and probe mol
3MNA,DWH,diffdock_sdf,diffdock,rank4_confidence-0.94|idx_4,atom_name,0.4166666666666667,3.2499831007992928,24.0,24.0,10.0,output/diffdock_workflow/poses/3MNA/complex_0/rank4_confidence-0.94.sdf,No sub-structure match found between the reference and probe mol
5N1S,8GE,diffdock_sdf,diffdock,rank2_confidence0.82|idx_2,atom_name,0.4210526315789473,2.642847180965409,19.0,19.0,8.0,output/diffdock_workflow/poses/5N1S/complex_0/rank2_confidence0.82.sdf,No sub-structure match found between the reference and probe mol
5N1S,8GE,diffdock_sdf,diffdock,rank1|idx_1,atom_name,0.4210526315789473,2.64219151143424,19.0,19.0,8.0,output/diffdock_workflow/poses/5N1S/complex_0/rank1.sdf,No sub-structure match found between the reference and probe mol
5N1S,8GE,diffdock_sdf,diffdock,rank1_confidence0.82|idx_1,atom_name,0.4210526315789473,2.64219151143424,19.0,19.0,8.0,output/diffdock_workflow/poses/5N1S/complex_0/rank1_confidence0.82.sdf,No sub-structure match found between the reference and probe mol
5N1S,8GE,diffdock_sdf,diffdock,rank3_confidence0.80|idx_3,atom_name,0.4210526315789473,2.635744336138463,19.0,19.0,8.0,output/diffdock_workflow/poses/5N1S/complex_0/rank3_confidence0.80.sdf,No sub-structure match found between the reference and probe mol
5N1S,8GE,diffdock_sdf,diffdock,rank4_confidence0.79|idx_4,atom_name,0.4210526315789473,2.626535238330409,19.0,19.0,8.0,output/diffdock_workflow/poses/5N1S/complex_0/rank4_confidence0.79.sdf,No sub-structure match found between the reference and probe mol
5WEX,8JS,diffdock_sdf,diffdock,rank1|idx_1,atom_name,0.4285714285714285,5.023240236629791,21.0,21.0,9.0,output/diffdock_workflow/poses/5WEX/complex_0/rank1.sdf,No sub-structure match found between the reference and probe mol
5WEX,8JS,diffdock_sdf,diffdock,rank1_confidence0.66|idx_1,atom_name,0.4285714285714285,5.023240236629791,21.0,21.0,9.0,output/diffdock_workflow/poses/5WEX/complex_0/rank1_confidence0.66.sdf,No sub-structure match found between the reference and probe mol
5WEX,8JS,diffdock_sdf,diffdock,rank2_confidence0.65|idx_2,atom_name,0.4285714285714285,4.975191112135478,21.0,21.0,9.0,output/diffdock_workflow/poses/5WEX/complex_0/rank2_confidence0.65.sdf,No sub-structure match found between the reference and probe mol
5WEX,8JS,diffdock_sdf,diffdock,rank4_confidence0.59|idx_4,atom_name,0.4285714285714285,4.966229539096143,21.0,21.0,9.0,output/diffdock_workflow/poses/5WEX/complex_0/rank4_confidence0.59.sdf,No sub-structure match found between the reference and probe mol
5ULN,8JS,diffdock_sdf,diffdock,rank4_confidence0.67|idx_4,atom_name,0.4285714285714285,4.623953225622701,21.0,21.0,9.0,output/diffdock_workflow/poses/5ULN/complex_0/rank4_confidence0.67.sdf,No sub-structure match found between the reference and probe mol
3M40,J45,diffdock_complex_pdb,diffdock,3M40_diffdock_complex,atom_name,0.4285714285714285,4.1500253596907655,21.0,21.0,9.0,output/diffdock_workflow/complexes/3M40_diffdock_complex.pdb,No sub-structure match found between the reference and probe mol
5ULN,8JS,diffdock_sdf,diffdock,rank2_confidence0.70|idx_2,atom_name,0.4285714285714285,4.096711844608399,21.0,21.0,9.0,output/diffdock_workflow/poses/5ULN/complex_0/rank2_confidence0.70.sdf,No sub-structure match found between the reference and probe mol
5ULN,8JS,diffdock_sdf,diffdock,rank1|idx_1,atom_name,0.4285714285714285,3.992122419659078,21.0,21.0,9.0,output/diffdock_workflow/poses/5ULN/complex_0/rank1.sdf,No sub-structure match found between the reference and probe mol
5ULN,8JS,diffdock_sdf,diffdock,rank1_confidence0.70|idx_1,atom_name,0.4285714285714285,3.992122419659078,21.0,21.0,9.0,output/diffdock_workflow/poses/5ULN/complex_0/rank1_confidence0.70.sdf,No sub-structure match found between the reference and probe mol
5ULN,8JS,diffdock_sdf,diffdock,rank3_confidence0.68|idx_3,atom_name,0.4285714285714285,3.963224752753937,21.0,21.0,9.0,output/diffdock_workflow/poses/5ULN/complex_0/rank3_confidence0.68.sdf,No sub-structure match found between the reference and probe mol
5WEX,8JS,diffdock_sdf,diffdock,rank3_confidence0.63|idx_3,atom_name,0.4285714285714285,3.6701518274131786,21.0,21.0,9.0,output/diffdock_workflow/poses/5WEX/complex_0/rank3_confidence0.63.sdf,No sub-structure match found between the reference and probe mol
6T4P,MHK,diffdock_sdf,diffdock,rank2_confidence0.48|idx_2,atom_name,0.4285714285714285,2.4158582438087124,14.0,14.0,6.0,output/diffdock_workflow/poses/6T4P/complex_0/rank2_confidence0.48.sdf,No sub-structure match found between the reference and probe mol
6T4P,MHK,diffdock_sdf,diffdock,rank4_confidence0.45|idx_4,atom_name,0.4285714285714285,2.400589992597848,14.0,14.0,6.0,output/diffdock_workflow/poses/6T4P/complex_0/rank4_confidence0.45.sdf,No sub-structure match found between the reference and probe mol
6T4P,MHK,diffdock_sdf,diffdock,rank1|idx_1,atom_name,0.4285714285714285,2.3590287117075395,14.0,14.0,6.0,output/diffdock_workflow/poses/6T4P/complex_0/rank1.sdf,No sub-structure match found between the reference and probe mol
6T4P,MHK,diffdock_sdf,diffdock,rank1_confidence0.50|idx_1,atom_name,0.4285714285714285,2.3590287117075395,14.0,14.0,6.0,output/diffdock_workflow/poses/6T4P/complex_0/rank1_confidence0.50.sdf,No sub-structure match found between the reference and probe mol
6T4P,MHK,diffdock_sdf,diffdock,rank3_confidence0.45|idx_3,atom_name,0.4285714285714285,2.348974995862104,14.0,14.0,6.0,output/diffdock_workflow/poses/6T4P/complex_0/rank3_confidence0.45.sdf,No sub-structure match found between the reference and probe mol
7QGX,MLI,diffdock_complex_pdb,diffdock,7QGX_diffdock_complex,atom_name,0.4285714285714285,1.3821903426532698,7.0,7.0,3.0,output/diffdock_workflow/complexes/7QGX_diffdock_complex.pdb,No sub-structure match found between the reference and probe mol
4QSA,EWW,diffdock_sdf,diffdock,rank2_confidence0.25|idx_2,atom_name,0.4347826086956521,5.157243533684057,46.0,23.0,10.0,output/diffdock_workflow/poses/4QSA/complex_0/rank2_confidence0.25.sdf,No sub-structure match found between the reference and probe mol
4QSA,EWW,diffdock_sdf,diffdock,rank4_confidence0.18|idx_4,atom_name,0.4347826086956521,5.156834528940854,46.0,23.0,10.0,output/diffdock_workflow/poses/4QSA/complex_0/rank4_confidence0.18.sdf,No sub-structure match found between the reference and probe mol
4QSA,EWW,diffdock_sdf,diffdock,rank1|idx_1,atom_name,0.4347826086956521,5.13245851573302,46.0,23.0,10.0,output/diffdock_workflow/poses/4QSA/complex_0/rank1.sdf,No sub-structure match found between the reference and probe mol
4QSA,EWW,diffdock_sdf,diffdock,rank1_confidence0.30|idx_1,atom_name,0.4347826086956521,5.13245851573302,46.0,23.0,10.0,output/diffdock_workflow/poses/4QSA/complex_0/rank1_confidence0.30.sdf,No sub-structure match found between the reference and probe mol
4QSA,EWW,diffdock_sdf,diffdock,rank3_confidence0.25|idx_3,atom_name,0.4347826086956521,5.062548097010425,46.0,23.0,10.0,output/diffdock_workflow/poses/4QSA/complex_0/rank3_confidence0.25.sdf,No sub-structure match found between the reference and probe mol
5J8Z,6KE,diffdock_sdf,diffdock,rank3_confidence-0.35|idx_3,atom_name,0.4375,5.624470797816993,32.0,32.0,14.0,output/diffdock_workflow/poses/5J8Z/complex_0/rank3_confidence-0.35.sdf,No sub-structure match found between the reference and probe mol
5J8Z,6KE,diffdock_sdf,diffdock,rank1|idx_1,atom_name,0.4375,5.57088511939716,32.0,32.0,14.0,output/diffdock_workflow/poses/5J8Z/complex_0/rank1.sdf,No sub-structure match found between the reference and probe mol
5J8Z,6KE,diffdock_sdf,diffdock,rank1_confidence-0.30|idx_1,atom_name,0.4375,5.57088511939716,32.0,32.0,14.0,output/diffdock_workflow/poses/5J8Z/complex_0/rank1_confidence-0.30.sdf,No sub-structure match found between the reference and probe mol
5J8Z,6KE,diffdock_sdf,diffdock,rank2_confidence-0.33|idx_2,atom_name,0.4375,5.489943932046781,32.0,32.0,14.0,output/diffdock_workflow/poses/5J8Z/complex_0/rank2_confidence-0.33.sdf,No sub-structure match found between the reference and probe mol
5J8Z,6KE,diffdock_sdf,diffdock,rank4_confidence-0.35|idx_4,atom_name,0.4375,5.253395697193718,32.0,32.0,14.0,output/diffdock_workflow/poses/5J8Z/complex_0/rank4_confidence-0.35.sdf,No sub-structure match found between the reference and probe mol
5NEA,8V8,diffdock_sdf,diffdock,rank3_confidence0.75|idx_3,atom_name,0.4375,2.7636110656606245,16.0,16.0,7.0,output/diffdock_workflow/poses/5NEA/complex_0/rank3_confidence0.75.sdf,No sub-structure match found between the reference and probe mol
5NEA,8V8,diffdock_sdf,diffdock,rank4_confidence0.70|idx_4,atom_name,0.4375,2.6784226224677723,16.0,16.0,7.0,output/diffdock_workflow/poses/5NEA/complex_0/rank4_confidence0.70.sdf,No sub-structure match found between the reference and probe mol
5NEA,8V8,diffdock_sdf,diffdock,rank1|idx_1,atom_name,0.4375,2.592246598049346,16.0,16.0,7.0,output/diffdock_workflow/poses/5NEA/complex_0/rank1.sdf,No sub-structure match found between the reference and probe mol
5NEA,8V8,diffdock_sdf,diffdock,rank1_confidence0.83|idx_1,atom_name,0.4375,2.592246598049346,16.0,16.0,7.0,output/diffdock_workflow/poses/5NEA/complex_0/rank1_confidence0.83.sdf,No sub-structure match found between the reference and probe mol
5NEA,8V8,diffdock_sdf,diffdock,rank2_confidence0.79|idx_2,atom_name,0.4375,2.586563156911372,16.0,16.0,7.0,output/diffdock_workflow/poses/5NEA/complex_0/rank2_confidence0.79.sdf,No sub-structure match found between the reference and probe mol
6ODZ,M8J,diffdock_sdf,diffdock,rank2_confidence0.44|idx_2,atom_name,0.44,5.94462246718805,25.0,25.0,11.0,output/diffdock_workflow/poses/6ODZ/complex_0/rank2_confidence0.44.sdf,No sub-structure match found between the reference and probe mol
6ODZ,M8J,diffdock_sdf,diffdock,rank3_confidence0.44|idx_3,atom_name,0.44,5.89941676148815,25.0,25.0,11.0,output/diffdock_workflow/poses/6ODZ/complex_0/rank3_confidence0.44.sdf,No sub-structure match found between the reference and probe mol
6ODZ,M8J,diffdock_sdf,diffdock,rank4_confidence0.31|idx_4,atom_name,0.44,5.770359496672247,25.0,25.0,11.0,output/diffdock_workflow/poses/6ODZ/complex_0/rank4_confidence0.31.sdf,No sub-structure match found between the reference and probe mol
6ODZ,M8J,diffdock_sdf,diffdock,rank1|idx_1,atom_name,0.44,5.446658708425738,25.0,25.0,11.0,output/diffdock_workflow/poses/6ODZ/complex_0/rank1.sdf,No sub-structure match found between the reference and probe mol
6ODZ,M8J,diffdock_sdf,diffdock,rank1_confidence0.49|idx_1,atom_name,0.44,5.446658708425738,25.0,25.0,11.0,output/diffdock_workflow/poses/6ODZ/complex_0/rank1_confidence0.49.sdf,No sub-structure match found between the reference and probe mol
5EHE,WWO,diffdock_sdf,diffdock,rank1|idx_1,atom_name,0.4444444444444444,6.245590734016752,27.0,27.0,12.0,output/diffdock_workflow/poses/5EHE/complex_0/rank1.sdf,No sub-structure match found between the reference and probe mol
5EHE,WWO,diffdock_sdf,diffdock,rank1_confidence-0.90|idx_1,atom_name,0.4444444444444444,6.245590734016752,27.0,27.0,12.0,output/diffdock_workflow/poses/5EHE/complex_0/rank1_confidence-0.90.sdf,No sub-structure match found between the reference and probe mol
5EHE,WWO,diffdock_sdf,diffdock,rank4_confidence-1.21|idx_4,atom_name,0.4444444444444444,5.57256608831464,27.0,27.0,12.0,output/diffdock_workflow/poses/5EHE/complex_0/rank4_confidence-1.21.sdf,No sub-structure match found between the reference and probe mol
4QTL,WWO,diffdock_sdf,diffdock,rank2_confidence-1.03|idx_2,atom_name,0.4444444444444444,4.445877812097033,27.0,27.0,12.0,output/diffdock_workflow/poses/4QTL/complex_0/rank2_confidence-1.03.sdf,No sub-structure match found between the reference and probe mol
5EHE,WWO,diffdock_sdf,diffdock,rank2_confidence-1.05|idx_2,atom_name,0.4444444444444444,4.399202782470222,27.0,27.0,12.0,output/diffdock_workflow/poses/5EHE/complex_0/rank2_confidence-1.05.sdf,No sub-structure match found between the reference and probe mol
4QTL,WWO,diffdock_sdf,diffdock,rank3_confidence-1.16|idx_3,atom_name,0.4444444444444444,4.340243222623856,27.0,27.0,12.0,output/diffdock_workflow/poses/4QTL/complex_0/rank3_confidence-1.16.sdf,No sub-structure match found between the reference and probe mol
4QTL,WWO,diffdock_sdf,diffdock,rank1|idx_1,atom_name,0.4444444444444444,4.185072543877602,27.0,27.0,12.0,output/diffdock_workflow/poses/4QTL/complex_0/rank1.sdf,No sub-structure match found between the reference and probe mol
4QTL,WWO,diffdock_sdf,diffdock,rank1_confidence-0.90|idx_1,atom_name,0.4444444444444444,4.185072543877602,27.0,27.0,12.0,output/diffdock_workflow/poses/4QTL/complex_0/rank1_confidence-0.90.sdf,No sub-structure match found between the reference and probe mol
5EHE,WWO,diffdock_sdf,diffdock,rank3_confidence-1.11|idx_3,atom_name,0.4444444444444444,3.801805274537137,27.0,27.0,12.0,output/diffdock_workflow/poses/5EHE/complex_0/rank3_confidence-1.11.sdf,No sub-structure match found between the reference and probe mol
4QTL,WWO,diffdock_sdf,diffdock,rank4_confidence-1.76|idx_4,atom_name,0.4444444444444444,3.613151229905599,27.0,27.0,12.0,output/diffdock_workflow/poses/4QTL/complex_0/rank4_confidence-1.76.sdf,No sub-structure match found between the reference and probe mol
4Q7V,5MH,diffdock_sdf,diffdock,rank4_confidence0.83|idx_4,atom_name,0.4444444444444444,1.872683463557954,9.0,9.0,4.0,output/diffdock_workflow/poses/4Q7V/complex_0/rank4_confidence0.83.sdf,No sub-structure match found between the reference and probe mol
4Q7V,5MH,diffdock_sdf,diffdock,rank2_confidence0.84|idx_2,atom_name,0.4444444444444444,1.846315185342295,9.0,9.0,4.0,output/diffdock_workflow/poses/4Q7V/complex_0/rank2_confidence0.84.sdf,No sub-structure match found between the reference and probe mol
4Q7V,5MH,diffdock_sdf,diffdock,rank1|idx_1,atom_name,0.4444444444444444,1.843375692006913,9.0,9.0,4.0,output/diffdock_workflow/poses/4Q7V/complex_0/rank1.sdf,No sub-structure match found between the reference and probe mol
4Q7V,5MH,diffdock_sdf,diffdock,rank1_confidence0.84|idx_1,atom_name,0.4444444444444444,1.843375692006913,9.0,9.0,4.0,output/diffdock_workflow/poses/4Q7V/complex_0/rank1_confidence0.84.sdf,No sub-structure match found between the reference and probe mol
4Q7V,5MH,diffdock_sdf,diffdock,rank3_confidence0.83|idx_3,atom_name,0.4444444444444444,1.8393590992527376,9.0,9.0,4.0,output/diffdock_workflow/poses/4Q7V/complex_0/rank3_confidence0.83.sdf,No sub-structure match found between the reference and probe mol
4WW6,3TV,diffdock_sdf,diffdock,rank4_confidence0.50|idx_4,atom_name,0.4444444444444444,1.3828410609579316,18.0,18.0,8.0,output/diffdock_workflow/poses/4WW6/complex_0/rank4_confidence0.50.sdf,No sub-structure match found between the reference and probe mol
4WW6,3TV,diffdock_sdf,diffdock,rank1|idx_1,atom_name,0.4444444444444444,1.3503167843178157,18.0,18.0,8.0,output/diffdock_workflow/poses/4WW6/complex_0/rank1.sdf,No sub-structure match found between the reference and probe mol
4WW6,3TV,diffdock_sdf,diffdock,rank1_confidence0.63|idx_1,atom_name,0.4444444444444444,1.3503167843178157,18.0,18.0,8.0,output/diffdock_workflow/poses/4WW6/complex_0/rank1_confidence0.63.sdf,No sub-structure match found between the reference and probe mol
4WW6,3TV,diffdock_sdf,diffdock,rank2_confidence0.57|idx_2,atom_name,0.4444444444444444,1.349740593034388,18.0,18.0,8.0,output/diffdock_workflow/poses/4WW6/complex_0/rank2_confidence0.57.sdf,No sub-structure match found between the reference and probe mol
4WW6,3TV,diffdock_sdf,diffdock,rank3_confidence0.54|idx_3,atom_name,0.4444444444444444,1.3489377340157735,18.0,18.0,8.0,output/diffdock_workflow/poses/4WW6/complex_0/rank3_confidence0.54.sdf,No sub-structure match found between the reference and probe mol
4Q7S,2YU,diffdock_sdf,diffdock,rank2_confidence0.78|idx_2,atom_name,0.4444444444444444,1.2965194732145564,9.0,9.0,4.0,output/diffdock_workflow/poses/4Q7S/complex_0/rank2_confidence0.78.sdf,No sub-structure match found between the reference and probe mol
4Q7S,2YU,diffdock_sdf,diffdock,rank4_confidence0.75|idx_4,atom_name,0.4444444444444444,1.2906985677403675,9.0,9.0,4.0,output/diffdock_workflow/poses/4Q7S/complex_0/rank4_confidence0.75.sdf,No sub-structure match found between the reference and probe mol
4Q7S,2YU,diffdock_sdf,diffdock,rank3_confidence0.76|idx_3,atom_name,0.4444444444444444,1.2800010580922856,9.0,9.0,4.0,output/diffdock_workflow/poses/4Q7S/complex_0/rank3_confidence0.76.sdf,No sub-structure match found between the reference and probe mol
4Q7S,2YU,diffdock_sdf,diffdock,rank1|idx_1,atom_name,0.4444444444444444,1.2677245011670106,9.0,9.0,4.0,output/diffdock_workflow/poses/4Q7S/complex_0/rank1.sdf,No sub-structure match found between the reference and probe mol
4Q7S,2YU,diffdock_sdf,diffdock,rank1_confidence0.82|idx_1,atom_name,0.4444444444444444,1.2677245011670106,9.0,9.0,4.0,output/diffdock_workflow/poses/4Q7S/complex_0/rank1_confidence0.82.sdf,No sub-structure match found between the reference and probe mol
3MHI,J90,diffdock_complex_pdb,diffdock,3MHI_diffdock_complex,atom_name,0.4545454545454545,2.306118425919412,22.0,22.0,10.0,output/diffdock_workflow/complexes/3MHI_diffdock_complex.pdb,No sub-structure match found between the reference and probe mol
6RIG,K4N,diffdock_sdf,diffdock,rank1|idx_1,atom_name,0.4545454545454545,2.2376522451618337,11.0,11.0,5.0,output/diffdock_workflow/poses/6RIG/complex_0/rank1.sdf,No sub-structure match found between the reference and probe mol
6RIG,K4N,diffdock_sdf,diffdock,rank1_confidence0.79|idx_1,atom_name,0.4545454545454545,2.2376522451618337,11.0,11.0,5.0,output/diffdock_workflow/poses/6RIG/complex_0/rank1_confidence0.79.sdf,No sub-structure match found between the reference and probe mol
6RIG,K4N,diffdock_sdf,diffdock,rank3_confidence0.74|idx_3,atom_name,0.4545454545454545,2.2248123884939317,11.0,11.0,5.0,output/diffdock_workflow/poses/6RIG/complex_0/rank3_confidence0.74.sdf,No sub-structure match found between the reference and probe mol
6RIG,K4N,diffdock_sdf,diffdock,rank2_confidence0.76|idx_2,atom_name,0.4545454545454545,0.9517410706078884,11.0,11.0,5.0,output/diffdock_workflow/poses/6RIG/complex_0/rank2_confidence0.76.sdf,No sub-structure match found between the reference and probe mol
6RIG,K4N,diffdock_sdf,diffdock,rank4_confidence0.72|idx_4,atom_name,0.4545454545454545,0.8206597058178761,11.0,11.0,5.0,output/diffdock_workflow/poses/6RIG/complex_0/rank4_confidence0.72.sdf,No sub-structure match found between the reference and probe mol
3M67,E36,diffdock_sdf,diffdock,rank1|idx_1,atom_name,0.4642857142857143,5.2885607757195485,28.0,28.0,13.0,output/diffdock_workflow/poses/3M67/complex_0/rank1.sdf,No sub-structure match found between the reference and probe mol
3M67,E36,diffdock_sdf,diffdock,rank1_confidence-0.15|idx_1,atom_name,0.4642857142857143,5.2885607757195485,28.0,28.0,13.0,output/diffdock_workflow/poses/3M67/complex_0/rank1_confidence-0.15.sdf,No sub-structure match found between the reference and probe mol
3M67,E36,diffdock_sdf,diffdock,rank3_confidence-0.28|idx_3,atom_name,0.4642857142857143,5.231123574062813,28.0,28.0,13.0,output/diffdock_workflow/poses/3M67/complex_0/rank3_confidence-0.28.sdf,No sub-structure match found between the reference and probe mol
3M67,E36,diffdock_sdf,diffdock,rank4_confidence-0.31|idx_4,atom_name,0.4642857142857143,5.178622661421163,28.0,28.0,13.0,output/diffdock_workflow/poses/3M67/complex_0/rank4_confidence-0.31.sdf,No sub-structure match found between the reference and probe mol
3M67,E36,diffdock_sdf,diffdock,rank2_confidence-0.17|idx_2,atom_name,0.4642857142857143,5.131719435099713,28.0,28.0,13.0,output/diffdock_workflow/poses/3M67/complex_0/rank2_confidence-0.17.sdf,No sub-structure match found between the reference and probe mol
6H3Q,FMH,diffdock_sdf,diffdock,rank1|idx_1,atom_name,0.4705882352941176,2.8096259169079523,17.0,17.0,8.0,output/diffdock_workflow/poses/6H3Q/complex_0/rank1.sdf,No sub-structure match found between the reference and probe mol
6H3Q,FMH,diffdock_sdf,diffdock,rank1_confidence0.47|idx_1,atom_name,0.4705882352941176,2.8096259169079523,17.0,17.0,8.0,output/diffdock_workflow/poses/6H3Q/complex_0/rank1_confidence0.47.sdf,No sub-structure match found between the reference and probe mol
6D1M,FQY,diffdock_sdf,diffdock,rank4_confidence0.87|idx_4,atom_name,0.4705882352941176,2.30778796740602,17.0,17.0,8.0,output/diffdock_workflow/poses/6D1M/complex_0/rank4_confidence0.87.sdf,No sub-structure match found between the reference and probe mol
6D1M,FQY,diffdock_sdf,diffdock,rank1|idx_1,atom_name,0.4705882352941176,2.2783905497505743,17.0,17.0,8.0,output/diffdock_workflow/poses/6D1M/complex_0/rank1.sdf,No sub-structure match found between the reference and probe mol
6D1M,FQY,diffdock_sdf,diffdock,rank1_confidence0.91|idx_1,atom_name,0.4705882352941176,2.2783905497505743,17.0,17.0,8.0,output/diffdock_workflow/poses/6D1M/complex_0/rank1_confidence0.91.sdf,No sub-structure match found between the reference and probe mol
